说	1.0
差	0.621023521059
吃	0.434526945011
投诉	0.41817442686
退房	0.412883906282
补充	0.411017337334
点评	0.408549572865
找	0.40627075556
不到	0.40390605318
提出	0.401861988411
问	0.394825137989
发现	0.393783065754
送	0.390931681286
装修	0.389505989053
睡	0.388051668461
只能	0.387559260701
请	0.384896823397
走	0.38292719236
吃饭	0.382062615945
不知	0.381942376841
失望	0.380694180427
选择	0.380035728191
回来	0.379108169388
订	0.378873416852
肯定	0.375380757163
做	0.374865446717
进	0.37134415867
安排	0.371326981655
冷	0.371315530312
帮	0.371189565536
告诉	0.368956553604
入住	0.367147241371
估计	0.367118613013
预定	0.366901037492
开	0.365733000481
打开	0.364496255411
提供	0.363122094222
上网	0.363030483476
提高	0.362664040492
换	0.361959782883
住	0.361759384376
反馈	0.357155944392
解决	0.354138515448
吵	0.35389803724
告知	0.345612990404
听	0.34400980235
位置	0.342687172205
花	0.341164143554
推荐	0.337917687745
不住	0.337848979685
解释	0.337579873119
郁闷	0.337287863866
取消	0.334997595218
坐	0.33352037194
算	0.33285046836
倒	0.331985891945
很小	0.331619448961
预订	0.331356068067
洗澡	0.330107871653
站	0.329306277626
好像	0.32879096718
加	0.328275656735
出门	0.327697363901
自助	0.32691867256
弄	0.325739184206
少	0.32564757346
旧	0.32465703227
早	0.324090190779
买	0.322819091679
打车	0.322303781234
打扫	0.321891532877
确认	0.321719762728
期待	0.321095664521
很大	0.320855186313
分	0.319715777661
感受	0.319509653482
破	0.318484758262
收	0.31724228752
脏	0.317219384834
离开	0.315982639764
洗	0.315856674988
出差	0.315135240364
值得	0.314774523052
提醒	0.314436708426
改进	0.314179053203
新	0.313766804846
放	0.313606486041
晕	0.313520600967
提	0.313446167235
光临	0.313142706639
高	0.312123537091
最差	0.312031926345
舒服	0.31014245471
通知	0.309461099787
写	0.309209170236
送来	0.307915168449
听到	0.30760025651
想	0.307119300094
便宜	0.305785218606
满意	0.304977898908
睡觉	0.304182030552
回答	0.301536770263
够	0.300603485789
跑	0.300580583102
贵	0.298828527586
接受	0.298542244005
到位	0.296589789982
还好	0.296143187596
发生	0.294631610288
挂	0.294036140439
找到	0.293984609395
询问	0.293692600142
选	0.292650527907
提前	0.292541740146
到达	0.290532029407
感谢	0.289501408515
愉快	0.289043354786
还算	0.288367725534
查	0.286993564345
掉	0.285476261365
休息	0.285453358679
不用	0.284995304949
没法	0.284376932414
支持	0.28263060257
搞	0.282264159586
全	0.281771751826
道歉	0.281462565559
收拾	0.281262167052
奇怪	0.280323156906
登记	0.279922359893
简单	0.279899457206
帮忙	0.278456587958
改善	0.27754620617
难	0.277093878112
介绍	0.276103336921
开门	0.275937292444
不算	0.275278840208
不想	0.275198680805
不行	0.273229049768
豪华	0.272227057234
办	0.271637313057
回	0.270618143508
低	0.270537984106
碰到	0.268992052768
修	0.268499645008
超市	0.268465290979
舒适	0.267675148295
包括	0.266970890685
尊敬	0.265006985319
不爽	0.26412523189
糟糕	0.263684355175
接待	0.263684355175
热	0.263415248609
喜欢	0.263289283833
回到	0.26306598264
忘	0.262859858461
难吃	0.262344548015
干净	0.262270114284
维修	0.261319652795
停车	0.260941758468
怀疑	0.260884501752
授权	0.26024322653
黑	0.259916863248
更换	0.259355747429
玩	0.256727664155
长	0.256636053409
听说	0.255101573415
算是	0.254677873715
退	0.253715960882
值班	0.253687332524
感到	0.253303712525
度假	0.252857110139
完	0.252444861782
表扬	0.252055516112
很脏	0.250652726565
勉强	0.250555390147
理解	0.250395071342
亲切	0.250263380895
享受	0.249702265076
收到	0.247984563589
手续	0.247807067769
交涉	0.246083640611
赠送	0.245356480315
靠近	0.24498431166
烂	0.244927054944
相关	0.244726656437
可惜	0.244486178229
改造	0.244096832558
放在	0.244033850171
结束	0.243867805694
感动	0.243243707487
沟通	0.241938254357
见到	0.239390330486
预	0.239115498248
打算	0.238165036759
沒有	0.23781577079
硬	0.237289009001
看着	0.236871034972
留下	0.236853857958
便利	0.236195405721
打不开	0.235777431693
刷	0.235702997962
适合	0.234512058264
很好	0.234242951698
含	0.233928039759
回复	0.233469986029
开车	0.232479444839
希望	0.232210338273
答复	0.231654948125
简陋	0.231311407828
显得	0.230853354098
好吃	0.230584247532
自助餐	0.230229255892
赞	0.228591713808
带来	0.227280535007
还行	0.226559100382
入睡	0.226559100382
查房	0.226387330234
出租	0.223833680691
无烟	0.222264846667
有没有	0.221892678011
嘈杂	0.221875500996
报销	0.221715182191
超过	0.221451801296
较大	0.220484162792
下楼	0.220180702196
恐怖	0.219865790257
真诚	0.218686301903
相比	0.218262602203
像是	0.21800494698
答应	0.217426654147
不贵	0.216894166686
说话	0.216705219522
增加	0.215972333555
生意	0.215199367886
遗憾	0.21461534938
出入	0.214443579232
改变	0.214071410576
负责	0.213830932368
配备	0.213098046401
提升	0.212840391178
害得	0.212451045508
下班	0.21214185924
拿到	0.211620823123
符合	0.211426150287
送到	0.211277282825
烧	0.211277282825
敲门	0.21126010581
讲	0.21115131805
停	0.210859308797
不肯	0.209571032682
凑合	0.208712181939
正好	0.208437349701
号称	0.208236951194
上当	0.207853331196
可怜	0.207744543435
挂牌	0.206376107917
回去	0.206238691799
导致	0.20606692165
宽敞	0.205551611204
不符	0.204772919864
不太好	0.204744291505
清洁	0.203375855988
接	0.203209811511
担保	0.203164006138
送餐	0.202373863454
担心	0.20221927032
修理	0.202167739276
按摩	0.201824198979
居住	0.201308888533
耐心	0.201125667041
拒绝	0.200993976593
拉	0.200518745849
包	0.200312621671
保留	0.200146577194
重视	0.199974807045
慢	0.199969081373
加收	0.199911824657
洗漱	0.1990758766
繁华	0.19875523899
奉劝	0.198405973021
坐在	0.198199848842
出行	0.197890662575
换到	0.197724618098
凉	0.197678812725
卖	0.197518493919
折腾	0.197352449442
欺骗	0.197083342876
后悔	0.196894395713
没见	0.195319836017
相差	0.195268304972
潮湿	0.194867507959
周到	0.194569773034
忘记	0.194501064975
外出	0.194409454229
吵醒	0.194071639603
给予	0.193470444083
合适	0.193109726771
停电	0.192829168862
热闹	0.192313858416
忍受	0.191472184687
转	0.191002679614
下水	0.190996953943
害	0.190269793647
应	0.190155280214
快捷	0.190109474841
类似	0.189777385887
达	0.189588438724
爬	0.188855552756
躺	0.187676064402
令	0.186794310973
逛街	0.186742779928
象是	0.186559558436
丰盛	0.1863248059
下榻	0.18562054829
走道	0.185305636351
睡着	0.185225476948
打招呼	0.184423882921
漂亮	0.184275015459
很重	0.183719625312
清洗	0.183347456657
计较	0.183169960836
控制	0.182145065616
就餐	0.18042736413
接到	0.179539885029
结算	0.179013123239
很高	0.178761193688
费	0.178686759957
来到	0.178640954584
发出	0.178600874883
还给	0.178268785929
过道	0.177959599661
签字	0.177908068616
听见	0.177879440258
改	0.177467191902
提示	0.177329775783
记得	0.177123651604
没用	0.177049217873
查看	0.176883173396
整洁	0.176339234592
超	0.176024322653
协调	0.175686508027
转身	0.175182648925
恶劣	0.175171197581
久	0.174873462657
拖	0.174117674003
换成	0.174003160571
爱	0.173384788036
走进	0.17241142386
开心	0.172182396995
睡不着	0.172142317294
搞笑	0.171770148638
需	0.171649909534
冷淡	0.171569750132
抱歉	0.170607837299
响	0.170441792822
查询	0.17008107551
发	0.169955110734
洗浴	0.169697455512
搞错	0.169577216407
完善	0.169577216407
想到	0.16944552596
不理	0.16887868447
赔偿	0.168832879097
开关	0.16866683462
发霉	0.168569498202
不在	0.168517967158
面对	0.168346197009
注明	0.168014108055
是从	0.167275496416
急	0.167000664178
生硬	0.166617044179
偏	0.166571238806
签单	0.166176167464
感冒	0.16400613792
修好	0.163868721801
付	0.163593889563
打印	0.16337058837
健身	0.163313331654
紧张	0.163072853446
干	0.163004145386
吸烟	0.162889631954
整改	0.162322790463
可气	0.162088037927
划算	0.161979250166
欠	0.161126125094
位于	0.160295902709
幸好	0.159729061219
制冷	0.159545839727
绕	0.15941414928
调	0.158835856446
忙	0.158830130774
推出	0.158234660926
起床	0.157936926001
承诺	0.157135331974
加床	0.15708380093
笑	0.156934933468
打到	0.156436800037
较差	0.156299383918
觉	0.156293658246
美好	0.156253578545
摆设	0.155938666606
提到	0.155709639741
重	0.155646657353
配套	0.154392735268
进门	0.154140805717
不让	0.153436548107
装	0.153373565719
派	0.153253326615
看过	0.153230423929
烫	0.152314316469
不开	0.151930696471
关	0.151747474979
调换	0.151421111696
显示	0.151312323936
吵得	0.150859995878
劝	0.150705402744
抱怨	0.150699677072
补	0.150625243341
关掉	0.150533632595
体现	0.150344685432
正规	0.150132835582
尊重	0.150006870806
锁	0.148970524243
延迟	0.148884639168
开放	0.14864416096
行	0.148123124843
作	0.147739504844
咬	0.147659345441
不小	0.147292902457
拿来	0.146966539175
清理	0.146634450221
熟悉	0.146577193505
有待	0.146554290818
难受	0.146445503058
评上	0.14638252067
进出	0.146124865447
打死	0.145872935895
佳	0.145586652314
没房	0.145391979479
闹	0.144979731122
忍	0.144825137989
配置	0.144676270527
想想	0.144378535602
一大	0.144149508737
骗	0.144143783066
适中	0.143342189039
关闭	0.141521425463
留	0.141384009344
惊喜	0.14108627442
接近	0.140988938002
加钱	0.140817167854
答	0.140788539496
付费	0.140674026063
穿	0.140656849048
可口	0.140444999198
偏贵	0.140215972334
很贵	0.140124361588
携城	0.139969768454
接送	0.139964042782
较远	0.139820900992
赔	0.139093740696
略显	0.139076563681
感	0.138601332936
算了	0.13850972219
吓人	0.138252066967
夸张	0.138028765774
发觉	0.137690951149
做出	0.13766232279
洗完	0.137639420104
短	0.137433295926
错	0.137318782493
盖	0.1370954813
累	0.136923711151
來	0.136757666674
交	0.136666055928
出水	0.136517188466
搬到	0.136391223691
耽误	0.136333966974
安装	0.135412133843
偏僻	0.135206009665
催	0.135125850262
出发	0.13483384101
评	0.134736504592
拨打	0.134673522204
操作	0.134461672354
开水	0.134146760415
看不到	0.134100955042
促销	0.133557016238
想起	0.133024528777
下雨	0.132978723404
诚挚	0.132308819825
贴心	0.132245837437
收取	0.132228660422
维护	0.132211483407
滴	0.132137049676
做好	0.131999633557
精致	0.131747704006
显	0.131707624304
说好	0.13137553535
核对	0.131261021918
临近	0.1311636855
保证	0.130900304606
描述	0.130659826398
睡眠	0.130648375054
搞定	0.13017314431
细致	0.130064356549
旋转	0.129938391773
昏暗	0.129858232371
首选	0.129646382521
拥挤	0.129405904313
给换	0.129302842223
敲	0.129279939537
湿	0.129245585507
不通	0.129142523418
叫来	0.128850514165
稳定	0.128610035957
顶	0.128592858942
需求	0.128403911779
厉害	0.128289398346
批评	0.128260769988
分开	0.128117628198
购买	0.12808899984
新开	0.127882875661
吵闹	0.127636671782
愤怒	0.127167166709
付款	0.127109909992
寄存	0.127092732978
超值	0.127064104619
没人	0.126983945217
搭	0.12632549298
吸引	0.126314041637
采用	0.125993404026
配有	0.125844536564
亮	0.125523898953
尴尬	0.125518173282
试	0.124430295674
来回	0.124201268809
开会	0.12409820672
扔	0.122912992694
打折	0.122689691501
透明	0.12261525777
签	0.122294620159
取	0.121687698967
友好	0.121424318073
缺少	0.12113230882
好评	0.120805945537
清晰	0.120513936285
看电视	0.12025055539
等待	0.1192600142
没给	0.119065341365
未能	0.118916473902
空	0.118469871516
太慢	0.118332455397
不耐烦	0.118086251517
对得起	0.117960286742
关注	0.117782790921
意外	0.117771339578
就让	0.117370542565
超大	0.117084258984
欠缺	0.117078533312
隔开	0.116803701074
关不上	0.116654833612
没住	0.116460160777
看得出	0.116025009734
挺快	0.115933398988
遇上	0.115899044958
晕倒	0.115881867943
睡到	0.115429539885
宽	0.115372283169
穿过	0.115309300781
晓得	0.115257769736
先进	0.115194787349
问好	0.115137530632
路过	0.11474245929
抱	0.114668025559
改正	0.114610768843
